id,cols_1,cols_2,cols_3,cols_4,cols_5,cols_6,cols_7,cols_8,cols_9,cols_10,cols_11,cols_12,cols_13,cols_14,True_value
Id_5750,C,,False,True,9.25,Z,type_1,19.92,81032.0,,,4.08882717,False,D,84446.208
Id_8152,B,9.6,False,False,7.4,,type_0,20.16,53639.0,1.428571429,-13.914,3.363585661,False,A,109924.584
Id_3086,B,9.2,,True,9.25,X,type_1,18.96,116005.0,,-27.828,4.08882717,False,,65621.7408
Id_9276,J,10.4,False,True,5.92,X,type_1,16.32,25800.0,,-34.785,4.08882717,,C,131915.784
Id_6882,C,9.4,False,True,7.4,X,type_1,16.56,126879.0,1.428571429,-27.828,4.08882717,False,B,65935.9008
Id_9305,G,8.2,False,False,7.4,,type_1,20.4,,1.428571429,-27.828,,True,D,37683.492
Id_7673,B,9.8,False,True,6.66,X,type_3,10.08,99567.0,1.428571429,-34.785,4.08882717,,C,106723.2936
Id_3345,D,9.0,False,True,7.4,Y,,21.12,78840.0,1.428571429,-27.828,4.08882717,False,B,78508.584
Id_8172,,10.4,False,True,7.4,Z,type_2,18.24,7051.0,1.428571429,-27.828,4.08882717,,C,178442.88
Id_9421,C,9.6,False,True,12.95,X,type_0,23.76,108903.0,2.142857143,,5.488589937,True,D,84571.872
Id_5870,H,9.8,False,True,9.25,X,type_1,15.84,73282.0,1.428571429,-34.785,4.08882717,False,,93993.5304
Id_6506,I,9.6,False,True,5.18,X,type_1,,67045.0,1.428571429,-27.828,4.08882717,False,A,56545.6584
Id_2797,B,9.4,,,6.66,X,type_3,9.84,68900.0,1.428571429,-34.785,4.08882717,True,D,87933.384
Id_918,B,9.4,False,True,9.25,X,type_1,18.72,203310.0,1.428571429,-27.828,4.08882717,True,C,58292.388
Id_1646,I,8.8,False,True,13.32,W,type_1,23.76,215440.0,2.142857143,-13.914,1.834008086,True,D,62800.584
Id_5122,I,7.6,False,True,,X,type_2,20.88,217802.0,1.428571429,-27.828,4.08882717,False,A,28271.2584
Id_5126,J,9.8,False,True,12.21,X,type_1,25.92,84549.0,2.142857143,,,True,D,104552.448
Id_4621,E,,False,True,8.88,Z,type_2,19.2,56019.0,1.428571429,-27.828,5.488589937,False,B,163206.12
Id_6809,B,7.6,False,True,5.55,X,type_1,16.08,301301.0,1.428571429,-27.828,4.08882717,,A,15676.584
Id_364,G,9.4,False,True,7.4,,type_1,17.28,68274.0,1.428571429,-27.828,4.08882717,True,A,56517.384
Id_2125,D,9.0,False,False,7.4,X,type_0,19.44,106500.0,1.428571429,-20.871,3.363585661,False,,81650.184
Id_8150,E,9.0,False,True,9.25,Z,,22.32,204000.0,1.428571429,-27.828,4.08882717,True,D,59674.692
Id_8717,D,7.8,False,True,7.4,Z,type_0,22.08,123040.0,1.428571429,-27.828,4.08882717,False,B,34554.4584
Id_55,B,7.0,,False,11.1,Z,type_2,20.4,258195.0,1.428571429,-13.914,3.363585661,True,,65973.6
Id_638,,9.4,False,False,9.25,X,type_1,15.6,59479.0,1.428571429,-27.828,4.08882717,True,,69083.784
Id_302,G,9.6,False,True,,X,type_1,19.92,63045.0,1.428571429,-27.828,4.08882717,True,B,74550.168
Id_5811,B,10.0,False,True,9.25,X,type_3,10.08,65474.0,1.428571429,-27.828,4.08882717,True,,119349.384
Id_1276,I,8.4,False,True,11.1,Y,type_1,27.12,204867.0,2.142857143,,5.488589937,False,D,25129.6584
Id_4432,G,10.6,True,True,8.14,Y,type_2,14.64,12.0,,-27.828,5.488589937,False,A,207889.0968
Id_3644,B,8.4,False,True,12.95,X,type_1,22.32,213663.0,2.142857143,-27.828,4.08882717,True,A,40809.384
Id_4143,H,10.4,False,True,9.25,X,type_1,18.24,7215.0,1.428571429,-27.828,4.08882717,False,D,141340.584
Id_2878,E,9.6,False,True,8.88,Z,type_2,18.24,69804.0,,-27.828,4.08882717,,D,137602.08
Id_6493,B,10.2,False,True,6.66,X,type_3,8.4,44104.0,1.428571429,-27.828,4.08882717,True,B,97358.184
Id_5240,H,8.2,False,True,8.51,Y,type_1,27.6,192400.0,1.428571429,-27.828,4.08882717,True,,37683.492
Id_9408,B,7.8,False,True,9.99,W,type_1,26.4,224605.0,1.428571429,-27.828,4.08882717,False,D,56391.72
Id_6937,G,,False,True,7.4,,type_1,17.76,12804.0,1.428571429,-27.828,4.08882717,True,C,81650.184
Id_7240,F,,False,True,5.92,X,type_1,14.64,82683.0,1.428571429,-34.785,4.08882717,False,C,34526.184
Id_2593,,,False,True,9.25,Y,type_1,19.68,2018.0,1.428571429,-27.828,4.08882717,True,D,185322.984
Id_2393,B,8.8,False,False,11.1,W,type_2,19.44,185347.0,1.428571429,,,False,B,59658.984
Id_523,B,8.8,False,True,12.95,X,type_1,24.48,152082.0,2.142857143,-27.828,,True,B,84820.0584
Id_6376,,8.6,False,True,7.4,X,type_1,17.52,101005.0,1.428571429,-34.785,4.08882717,,B,43950.984
Id_6981,H,,False,True,7.4,X,type_1,19.68,70661.0,,-34.785,,True,D,47108.292
Id_6677,B,10.0,False,True,7.4,X,type_1,15.6,72045.0,1.428571429,-34.785,4.08882717,False,C,122506.692
Id_3900,H,8.2,False,True,8.51,Y,type_1,27.6,271134.0,1.428571429,-27.828,4.08882717,False,A,40809.384
Id_9634,G,10.0,False,True,7.4,X,type_1,17.76,51416.0,1.428571429,-27.828,4.08882717,True,,91074.984
Id_5585,B,9.8,False,True,10.36,Z,,19.2,,1.428571429,-27.828,,False,D,213298.932
Id_9360,B,7.8,False,True,,X,type_1,23.76,200716.0,2.142857143,-27.828,4.08882717,True,A,37667.784
Id_7956,,7.8,False,True,9.25,Z,type_1,22.32,222751.0,1.428571429,-27.828,4.08882717,False,D,31412.8584
Id_7570,B,10.2,False,True,10.36,Z,type_2,19.2,41970.0,1.428571429,-27.828,4.08882717,True,D,181860.9408
Id_6777,E,10.6,False,True,9.25,Y,type_1,19.44,1000.0,1.428571429,-27.828,5.488589937,True,C,175926.4584
Id_671,I,9.8,False,True,13.32,W,type_1,21.36,106193.0,2.142857143,-27.828,,True,,90132.504
Id_4188,I,8.6,False,True,13.32,,,29.52,171737.0,2.142857143,-27.828,4.08882717,,A,50262.4584
Id_666,C,9.8,False,True,9.25,X,type_1,19.44,55961.0,1.428571429,-27.828,5.488589937,False,D,87933.384
Id_3266,F,,False,True,14.8,W,type_1,,136868.0,,-27.828,4.08882717,False,D,81336.024
Id_1887,C,9.2,,True,8.51,W,,16.32,227345.0,1.428571429,-27.828,4.08882717,False,A,91074.984
Id_8472,G,9.4,False,True,6.29,X,type_2,12.24,154113.0,1.428571429,-27.828,4.08882717,True,A,59658.984
Id_9091,G,9.4,False,True,7.4,X,type_1,17.76,50563.0,1.428571429,-27.828,4.08882717,False,A,75366.984
Id_7687,D,9.0,False,True,6.66,X,type_0,14.4,49801.0,1.428571429,,,True,A,84791.784
Id_6031,D,9.6,False,True,7.4,Y,,18.0,34198.0,1.428571429,-27.828,4.08882717,True,,100179.3408
Id_6090,H,9.6,False,True,11.84,Z,type_2,21.36,108000.0,1.785714286,-13.914,2.615056629,False,D,100499.784
Id_6238,D,,False,True,,Y,type_2,17.28,129961.0,2.142857143,-27.828,4.08882717,True,D,81678.4584
Id_7350,G,9.8,False,True,8.14,Y,type_2,18.0,111776.0,,-27.828,5.488589937,True,C,113066.184
Id_7830,E,9.8,False,True,,Y,type_1,17.28,44949.0,1.428571429,-27.828,4.08882717,False,C,94216.584
Id_760,E,9.4,False,True,8.51,Y,type_2,14.88,128155.0,1.428571429,-27.828,5.488589937,,B,81650.184
Id_6254,G,10.0,False,True,7.4,X,type_1,17.76,,1.428571429,-27.828,4.08882717,,C,91074.984
Id_1906,H,,True,True,7.4,X,type_1,15.12,7.0,1.428571429,-27.828,4.08882717,True,B,130967.0208
Id_3818,F,9.6,False,True,7.4,X,type_2,12.24,119666.0,1.428571429,,4.08882717,False,C,65942.184
Id_6269,B,9.8,False,True,4.44,Y,type_0,13.44,76683.0,1.428571429,,4.08882717,True,C,116207.784
Id_4300,E,10.0,False,True,5.55,X,type_1,17.52,61935.0,1.428571429,-27.828,4.08882717,False,D,83220.984
Id_5569,C,8.0,False,True,9.25,X,type_1,22.8,141077.0,,-27.828,4.08882717,False,B,25129.6584
Id_7941,E,9.2,False,True,7.4,X,,17.76,172724.0,1.428571429,-27.828,4.08882717,,C,52119.144
Id_4164,I,8.6,False,,,Z,,19.44,123905.0,1.428571429,-13.914,1.834008086,,C,78524.292
Id_5971,D,10.0,False,True,7.4,Y,type_0,17.28,82541.0,1.428571429,-34.785,4.08882717,True,B,153153.0
Id_3579,C,9.0,False,True,9.25,X,type_3,20.16,157889.0,1.428571429,,5.488589937,True,D,75046.5408
Id_2832,F,10.0,,True,8.14,Z,type_2,19.2,79801.0,1.428571429,-27.828,4.08882717,True,B,147623.784
Id_5449,C,8.6,False,True,,,type_2,22.8,236582.0,2.142857143,-27.828,4.08882717,False,C,65942.184
Id_3472,E,9.8,False,True,5.55,Y,,18.48,72141.0,1.428571429,,4.08882717,False,B,109924.584
Id_6327,B,9.8,False,True,9.25,X,type_1,19.92,60727.0,1.428571429,-27.828,4.08882717,False,C,92048.88
Id_137,B,7.6,False,False,11.1,Z,type_2,22.08,207000.0,1.428571429,-27.828,6.168843302,,,87807.72
Id_7043,C,8.8,False,,12.95,X,,23.76,71100.0,2.142857143,-27.828,5.488589937,False,C,94216.584
Id_4892,I,9.6,False,True,7.4,X,type_2,13.68,94406.0,1.428571429,-27.828,4.08882717,True,B,69083.784
Id_2180,D,9.4,False,True,7.4,X,type_2,18.48,47865.0,1.428571429,-27.828,,,A,156451.68
Id_7730,C,9.6,False,True,7.4,X,type_1,16.56,102534.0,,-27.828,4.08882717,True,D,94216.584
Id_3177,F,7.8,False,False,11.1,W,type_2,22.32,337240.0,,-27.828,,False,C,36904.3752
Id_4854,F,9.2,False,True,8.14,W,type_2,18.0,192000.0,1.428571429,-13.914,1.834008086,True,D,69083.784
Id_4637,,8.4,False,,7.4,,type_1,19.68,,1.428571429,-27.828,4.08882717,False,A,62800.584
Id_5115,C,,False,True,6.66,,type_1,16.08,120809.0,1.428571429,-27.828,4.08882717,False,D,43950.984
Id_7648,I,9.4,False,True,13.32,W,type_1,23.76,51000.0,2.142857143,-13.914,1.834008086,True,D,103641.384
Id_4261,G,9.8,False,True,7.4,X,type_1,18.96,104066.0,1.428571429,-27.828,4.08882717,True,D,84791.784
Id_1331,B,10.2,False,True,9.25,Y,type_3,13.44,53000.0,1.428571429,-34.785,5.488589937,False,C,241551.3408
Id_7002,G,7.8,False,False,7.4,X,type_1,19.2,164632.0,,,4.08882717,False,B,31384.584
Id_6941,B,10.0,False,True,16.65,Z,type_2,22.8,96154.0,2.857142857,-27.828,4.08882717,True,C,313808.1408
Id_8017,A,,False,True,11.1,W,type_0,23.04,134200.0,2.142857143,-13.914,3.363585661,False,A,59687.2584
Id_6241,G,8.6,False,True,7.4,Y,type_2,18.0,69465.0,1.428571429,-27.828,,True,C,59658.984
Id_9987,C,8.0,False,False,9.25,Z,,23.52,315001.0,1.428571429,-27.828,4.08882717,False,D,43979.2584
Id_6881,D,9.2,,True,4.44,X,type_0,11.52,83470.0,1.428571429,-34.785,4.08882717,,C,53375.784
Id_4530,H,10.6,True,True,9.25,Y,type_1,18.0,7.0,1.428571429,-27.828,4.08882717,True,D,147303.3408
Id_4673,D,,False,True,6.66,,type_0,18.0,,1.428571429,-27.828,4.08882717,False,,36125.2584
Id_6996,,8.2,,True,11.1,Z,type_2,23.52,165000.0,2.142857143,-27.828,4.08882717,True,B,71722.728
Id_1252,B,10.4,False,True,6.66,X,type_3,10.08,9803.0,1.428571429,-34.785,4.08882717,True,B,125660.8584
Id_3374,B,5.0,False,True,5.92,X,type_1,20.4,204004.0,1.428571429,-34.785,4.08882717,True,,9409.092
Id_2814,E,9.4,False,True,8.88,Z,type_2,,107221.0,1.428571429,-27.828,4.08882717,True,,100342.704
Id_4719,I,8.4,False,,10.36,Z,,19.44,128569.0,1.428571429,,4.08882717,False,D,78382.92
Id_6544,B,9.0,False,True,6.66,X,type_1,15.84,,1.428571429,,4.08882717,True,A,68958.12
Id_4858,I,9.0,False,True,8.88,,type_1,21.6,90737.0,1.428571429,-27.828,5.488589937,False,C,50234.184
Id_7901,I,9.4,,True,5.92,X,type_0,15.84,71241.0,1.428571429,-34.785,4.08882717,True,B,47092.584
Id_8580,E,8.6,False,True,,Z,,,,1.428571429,-27.828,4.08882717,True,B,43950.984
Id_8427,I,10.0,False,True,5.55,X,type_1,16.56,100383.0,1.428571429,,4.08882717,False,,59611.86
Id_1077,B,9.4,False,True,7.4,X,type_1,17.76,53541.0,1.428571429,-27.828,4.08882717,False,A,113094.4584
Id_4363,,8.2,False,False,9.25,Z,type_2,22.08,186177.0,1.428571429,-27.828,4.08882717,True,C,47092.584
Id_770,H,10.0,False,True,9.25,Y,type_1,18.0,46220.0,1.428571429,-27.828,4.08882717,True,B,128485.1568
Id_8865,H,8.8,False,True,11.84,Z,type_2,21.36,193374.0,1.785714286,-27.828,3.363585661,True,A,69083.784
Id_249,B,9.6,False,True,7.4,X,type_1,14.4,,1.428571429,-34.785,4.08882717,False,C,94175.7432
Id_7239,B,,False,True,12.95,Y,type_1,22.8,170427.0,2.142857143,-27.828,5.488589937,False,A,119349.384
Id_3419,A,9.4,False,,14.8,W,type_0,20.88,59978.0,2.857142857,-13.914,3.363585661,True,D,342402.984
Id_4976,D,8.8,False,False,,X,type_2,18.0,164000.0,1.428571429,-13.914,1.834008086,False,B,69108.9168
Id_4544,B,9.8,False,True,12.95,X,type_1,21.84,62183.0,2.142857143,-27.828,5.488589937,True,C,119066.64
Id_5565,E,7.8,False,False,8.88,X,type_1,20.88,192564.0,1.428571429,-27.828,,True,D,31384.584
Id_7939,B,8.6,False,True,9.25,X,type_1,18.72,194033.0,1.428571429,-27.828,4.08882717,False,C,50234.184
Id_716,H,8.0,False,True,9.25,X,type_1,21.36,,1.428571429,-34.785,4.08882717,True,D,46772.1408
Id_9652,I,9.0,,False,,W,type_0,27.6,32872.0,2.857142857,,4.08882717,True,A,153906.984
Id_2048,C,10.2,False,False,8.51,,type_2,17.52,47991.0,1.428571429,-27.828,4.08882717,False,,172756.584
Id_5997,B,10.6,False,True,7.4,X,type_1,14.4,52.0,1.428571429,-34.785,4.08882717,True,D,113003.352
Id_6600,D,,False,True,5.18,X,type_0,14.4,14161.0,1.428571429,-20.871,1.834008086,False,C,125302.716
Id_7245,,10.0,False,,9.25,W,type_2,21.12,48891.0,1.428571429,-27.828,2.615056629,True,C,131915.784
Id_4178,F,9.0,False,,9.99,W,type_2,19.68,173786.0,2.142857143,-27.828,5.488589937,,A,53404.0584
Id_4809,H,10.6,True,True,9.25,Y,type_1,18.0,7.0,1.428571429,-27.828,,True,D,148245.8208
Id_9482,F,9.4,False,True,11.84,Z,,21.36,171548.0,1.785714286,-27.828,4.08882717,True,A,131915.784
Id_7140,B,8.0,False,True,11.1,Z,type_2,20.4,269033.0,1.428571429,-27.828,5.488589937,True,B,109924.584
Id_7190,G,10.2,False,True,0.0,X,type_4,0.0,,0.0,-27.828,4.08882717,True,B,135016.5432
Id_1460,H,9.6,False,True,7.4,X,type_1,13.92,45193.0,1.428571429,-34.785,,True,B,78508.584
Id_5989,J,10.4,False,True,7.4,Y,type_2,15.12,18989.0,1.428571429,-27.828,4.08882717,False,D,136653.3168
Id_2000,H,9.2,False,True,9.25,Y,type_1,21.12,77060.0,1.428571429,-27.828,5.488589937,True,A,116207.784
Id_8175,B,9.8,False,True,9.25,X,type_3,10.08,64414.0,1.428571429,-27.828,4.08882717,False,D,117700.044
Id_404,D,10.4,False,True,7.4,Y,type_0,18.48,11845.0,1.428571429,-27.828,4.08882717,True,A,139424.208
Id_384,D,10.6,,True,,X,type_0,14.88,,1.428571429,-27.828,5.488589937,False,C,181238.904
Id_9448,,9.8,False,True,8.14,Y,type_2,18.0,180618.0,1.428571429,-27.828,5.488589937,False,D,87933.384
Id_9487,F,8.6,False,,5.92,X,,15.84,67590.0,1.428571429,-34.785,4.08882717,True,C,40809.384
Id_1633,F,10.4,,True,7.4,Y,type_0,20.64,4403.0,1.428571429,-27.828,4.08882717,True,D,134931.72
Id_9853,A,8.0,,True,6.66,W,type_0,21.6,121110.0,1.428571429,-13.914,3.363585661,,A,46772.1408
Id_4784,,9.2,False,True,13.32,W,type_1,22.8,,2.142857143,-27.828,4.08882717,False,B,87556.392
Id_9456,H,10.4,False,True,,X,type_1,15.6,5208.0,1.428571429,-27.828,4.08882717,False,A,131915.784
Id_6970,I,9.4,False,False,10.36,Z,type_2,19.44,188000.0,1.428571429,-13.914,1.834008086,False,D,81650.184
Id_3925,B,10.2,False,True,10.36,Z,type_2,18.96,,,-27.828,,True,D,232475.2584
Id_4158,I,9.2,False,False,,Z,type_2,18.96,124847.0,1.428571429,,4.08882717,True,A,77911.68
Id_7449,H,10.0,False,True,7.4,X,type_1,15.12,20585.0,1.428571429,-27.828,,True,A,94216.584
Id_8415,H,10.6,True,True,,Z,type_2,19.2,7.0,1.428571429,-27.828,4.08882717,,C,230181.8904
Id_2193,G,9.0,False,True,9.25,W,type_2,21.12,222947.0,1.428571429,-27.828,2.615056629,True,D,68958.12
Id_1015,,8.6,False,False,7.4,X,,18.96,139198.0,1.428571429,-34.785,4.08882717,,A,47092.584
Id_5124,F,9.8,False,True,7.4,Y,,16.08,32909.0,1.428571429,-27.828,4.08882717,,B,128453.7408
Id_7418,D,8.8,False,True,7.4,X,type_2,12.96,108186.0,1.428571429,-27.828,,True,A,56485.968
Id_7409,H,10.6,True,True,7.4,X,type_1,15.6,,1.428571429,-27.828,,False,B,98049.336
Id_8989,C,7.6,False,True,7.4,,type_2,19.44,189150.0,1.428571429,-27.828,4.08882717,False,B,40809.384
Id_2871,E,9.4,False,True,8.88,Z,type_2,19.2,110720.0,1.428571429,-27.828,4.08882717,True,D,113094.4584
Id_9,F,9.8,False,,11.84,Z,type_2,21.36,114005.0,1.785714286,-27.828,4.08882717,False,D,153639.948
Id_1838,C,9.8,False,True,8.51,Z,,16.8,49181.0,1.428571429,,4.08882717,True,A,141331.1592
Id_4804,E,10.0,False,True,,X,type_1,18.24,53429.0,1.428571429,-27.828,4.08882717,True,A,84820.0584
Id_255,D,10.0,False,False,11.1,Z,type_2,23.28,167085.0,2.142857143,-27.828,4.08882717,True,D,119107.4808
Id_7026,D,8.6,False,True,15.17,Y,type_2,22.08,212000.0,2.857142857,,4.08882717,False,B,103641.384
Id_5713,B,10.2,,True,9.25,X,,,45563.0,1.428571429,,4.08882717,False,A,154984.5528
Id_3324,B,10.6,True,False,10.36,Z,type_2,18.72,,1.428571429,-13.914,4.08882717,False,C,151220.916
Id_7714,G,9.8,False,,7.4,X,type_1,17.76,38369.0,1.428571429,-27.828,4.08882717,False,B,78467.7432
Id_1581,A,9.2,False,True,5.92,X,,13.68,,1.428571429,-27.828,4.08882717,False,A,100499.784
Id_924,H,6.8,False,False,7.4,X,type_1,20.64,160101.0,1.428571429,-27.828,4.08882717,False,C,29185.464
Id_2779,G,9.2,False,True,9.25,W,type_2,21.12,124574.0,,-27.828,2.615056629,,B,81650.184
Id_7891,J,9.6,,True,12.95,,type_1,24.0,84624.0,2.142857143,-27.828,,False,A,100424.3856
Id_6132,H,,False,False,11.1,,type_2,19.92,257000.0,1.428571429,-13.914,3.363585661,False,B,42411.6
Id_5320,B,9.4,,True,10.36,Z,type_2,19.2,120885.0,1.428571429,-27.828,5.488589937,False,C,144463.3344
Id_7312,A,10.2,False,True,7.4,W,type_0,19.2,76233.0,1.428571429,-27.828,,True,D,244667.808
Id_7102,H,9.6,False,True,7.4,,type_1,13.92,38363.0,,-34.785,4.08882717,,B,84471.3408
Id_6042,E,7.0,,True,14.06,X,type_1,25.92,166073.0,2.142857143,-27.828,4.08882717,True,B,20263.32
Id_3775,D,9.6,,True,7.4,X,type_2,11.76,54053.0,1.428571429,-34.785,4.08882717,False,D,108353.784
Id_4835,B,9.2,False,True,4.81,X,type_1,15.12,,1.428571429,-34.785,4.08882717,,C,58119.6
Id_4964,I,6.6,False,False,21.09,W,type_0,31.2,79865.0,2.857142857,-13.914,3.363585661,False,C,182181.384
Id_539,E,,,False,11.84,Z,type_2,21.84,,1.428571429,-27.828,4.08882717,,D,47092.584
Id_7483,J,8.8,False,False,7.4,,type_1,20.88,162211.0,1.428571429,-27.828,4.08882717,True,C,43197.0
Id_2745,A,8.6,False,True,7.4,X,type_0,15.6,104826.0,1.428571429,-34.785,4.08882717,False,B,62800.584
Id_3719,A,,False,True,7.4,Y,type_0,17.28,58335.0,1.428571429,-27.828,4.08882717,True,,174955.704
Id_6819,D,10.2,False,True,7.4,Y,type_2,15.36,73458.0,1.428571429,-27.828,5.488589937,False,D,150080.5152
Id_9337,J,10.2,False,True,4.44,X,type_1,13.92,,1.428571429,-34.785,4.08882717,True,D,71471.4
Id_4468,C,9.2,False,True,5.92,Y,type_0,15.6,,1.428571429,-27.828,,False,A,56234.64
Id_667,A,,False,,7.4,W,type_0,14.4,149271.0,1.428571429,-27.828,4.08882717,False,D,100179.3408
Id_7575,B,10.0,False,False,10.36,,type_2,17.04,69610.0,1.428571429,-27.828,4.08882717,False,D,138192.7008
Id_8549,B,,,True,11.1,W,type_2,20.88,160589.0,1.428571429,-27.828,1.834008086,True,B,109940.292
Id_5063,H,9.8,,True,8.14,W,type_2,,18938.0,1.428571429,-13.914,2.615056629,,B,103641.384
Id_1353,I,8.0,False,False,22.2,W,type_1,34.8,169220.0,2.857142857,-13.914,1.834008086,True,B,81678.4584
Id_7114,D,9.0,False,False,4.44,X,type_0,11.76,84475.0,1.428571429,-34.785,4.08882717,True,B,43950.984
Id_9773,B,10.2,False,True,5.55,X,type_3,9.12,23072.0,1.071428571,,4.08882717,False,D,125632.584
Id_8662,,10.6,,True,7.4,W,type_2,0.0,,1.428571429,-13.914,2.615056629,False,C,234960.264
Id_2703,B,9.4,False,True,9.99,W,type_1,26.16,123184.0,1.428571429,-13.914,1.834008086,False,B,91074.984
Id_3330,B,9.6,False,True,10.36,Z,type_2,20.4,140937.0,,-27.828,4.08882717,True,C,125632.584
Id_8053,B,9.4,False,True,,X,type_1,15.36,22842.0,1.428571429,-34.785,4.08882717,True,C,78188.1408
Id_3584,G,9.6,False,True,5.92,Y,type_1,18.48,138172.0,1.428571429,-27.828,4.08882717,True,,91074.984
Id_9441,J,9.8,False,True,7.4,X,type_1,18.96,47897.0,1.428571429,,4.08882717,False,D,100154.208
Id_5645,,9.2,False,True,5.18,X,type_1,14.88,,1.428571429,-27.828,4.08882717,,D,53375.784
Id_3376,,9.8,False,True,12.21,W,type_1,24.48,29189.0,2.142857143,-27.828,4.08882717,True,D,160190.184
Id_1256,C,9.8,False,True,7.4,,type_1,,79787.0,1.428571429,-27.828,4.08882717,,B,91074.984
Id_6190,C,10.0,False,True,8.51,X,type_2,,18618.0,1.428571429,-27.828,4.08882717,True,B,172744.0176
Id_5348,C,8.2,False,True,9.25,Z,type_2,,215843.0,1.428571429,-27.828,4.08882717,True,C,56533.092
Id_4175,G,8.0,,True,5.92,X,type_1,17.04,142160.0,1.428571429,-20.871,4.08882717,False,,19628.7168
Id_4910,C,9.8,False,True,7.4,X,type_1,16.56,63562.0,1.428571429,-27.828,,False,A,83220.984
Id_1852,G,9.8,False,True,,X,type_1,18.96,73025.0,1.428571429,-27.828,4.08882717,True,,84791.784
Id_6316,H,10.6,True,True,7.4,X,type_1,15.12,3.0,1.428571429,-27.828,4.08882717,True,,99802.3488
Id_9854,I,9.8,False,True,10.36,W,type_2,20.64,84000.0,1.428571429,-13.914,1.834008086,False,A,87958.5168
Id_2105,E,9.6,False,True,8.88,Z,type_2,18.24,,,-27.828,4.08882717,False,D,135057.384
Id_133,F,9.4,False,True,11.84,Z,type_2,21.12,196114.0,1.785714286,-27.828,4.08882717,True,D,116207.784
Id_5029,A,,False,True,7.4,,type_0,17.28,85525.0,1.428571429,-27.828,4.08882717,False,D,131595.3408
Id_928,A,9.0,False,True,7.4,W,type_0,14.4,110250.0,1.428571429,,4.08882717,True,C,103044.48
Id_823,D,,False,True,7.4,,,19.68,141397.0,1.428571429,-13.914,3.363585661,,D,31412.8584
Id_7576,J,7.4,False,True,5.18,X,,16.08,226463.0,1.428571429,-34.785,4.08882717,False,C,21947.2176
Id_1531,F,6.8,False,False,9.62,W,type_1,0.0,281060.0,1.428571429,-13.914,3.363585661,False,B,28271.2584
Id_1214,B,,False,True,9.25,,type_3,10.08,,1.428571429,-27.828,4.08882717,,B,134702.3832
Id_504,D,9.2,False,True,7.4,X,type_2,11.28,106766.0,1.428571429,-27.828,,True,D,65942.184
Id_6530,A,10.4,,True,4.81,X,type_1,,6085.0,1.428571429,-34.785,4.08882717,True,A,181798.1088
Id_3072,D,10.0,False,True,11.1,Z,type_2,,,2.142857143,-27.828,4.08882717,True,A,159869.7408
Id_9086,H,7.4,False,,13.69,Z,type_1,31.2,154163.0,2.142857143,-27.828,5.488589937,True,C,47092.584
Id_8647,E,10.0,False,True,7.4,X,type_1,18.24,48953.0,1.428571429,,4.08882717,True,D,81650.184
Id_6619,H,9.2,False,True,7.4,X,type_1,15.36,109390.0,1.428571429,-27.828,4.08882717,True,B,62203.68
Id_9273,I,7.4,False,True,22.2,W,type_1,33.6,,2.857142857,-13.914,1.834008086,False,A,93588.264
Id_3709,C,9.6,False,,20.72,Z,type_0,34.56,126402.0,2.857142857,-27.828,5.488589937,True,C,244824.888
Id_4849,F,9.2,False,True,11.84,Z,type_2,21.6,248145.0,1.785714286,-27.828,4.08882717,True,C,91103.2584
Id_4748,C,10.2,False,True,3.7,X,type_0,13.92,2865.0,1.071428571,-34.785,4.08882717,False,C,100499.784
Id_4268,F,,False,True,14.8,,type_1,28.08,87121.0,2.142857143,-27.828,4.08882717,False,B,125287.008
Id_9878,,10.6,False,True,12.21,Z,type_2,21.36,,2.142857143,-27.828,5.488589937,True,A,408056.1408
Id_8905,E,9.6,False,True,8.88,,type_1,17.28,,1.428571429,-27.828,5.488589937,False,,87961.6584
Id_4186,C,,False,False,8.51,Z,,15.6,33104.0,1.428571429,,,True,C,150765.384
Id_5301,B,9.8,False,True,6.66,,type_1,15.84,68390.0,1.428571429,-27.828,4.08882717,True,D,87933.384
Id_2923,E,10.0,False,True,8.88,,type_1,17.28,43642.0,1.428571429,-27.828,5.488589937,True,C,97358.184
Id_6588,C,10.6,True,True,8.51,X,type_2,18.24,,1.428571429,-27.828,4.08882717,False,A,147042.588
Id_1810,D,9.0,False,True,5.18,X,,12.72,99472.0,1.428571429,-27.828,4.08882717,False,A,62674.92
Id_3486,G,10.2,False,True,7.4,X,type_1,17.76,,1.428571429,-27.828,4.08882717,True,B,77245.6608
